id,category,sub_category,name,district,address,lat,lng,google_coordinates,phone,business_hours,description,tags,google_map_url,google_matched_name
711-YL-229595,7-ELEVEN,便利商店,7-ELEVEN 三釗門市,虎尾鎮,雲林縣虎尾鎮中興里中興163之1號,23.724146,120.455099,"23.724146, 120.455099",(05)6225343,24H,7-ELEVEN 三釗門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.724146,120.455099",7-ELEVEN 三釗門市
711-YL-266077,7-ELEVEN,便利商店,7-ELEVEN 三勝門市,麥寮鄉,雲林縣麥寮鄉仁德西路一段37號,23.797051,120.264826,"23.797051, 120.264826",(05)6915771,24H,7-ELEVEN 三勝門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.797051,120.264826",7-ELEVEN 三勝門市
711-YL-206581,7-ELEVEN,便利商店,7-ELEVEN 上慶門市,斗六市,雲林縣斗六市漢口路190.192號,23.71261,120.540392,"23.71261, 120.540392",(05)5372911,24H,7-ELEVEN 上慶門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, Gogoro換電, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.71261,120.540392",7-ELEVEN 上慶門市
711-YL-980045,7-ELEVEN,便利商店,7-ELEVEN 于滿門市,斗南鎮,雲林縣斗南鎮延平路二段581號1樓,23.670192,120.476037,"23.670192, 120.476037",(05)5971920,24H,7-ELEVEN 于滿門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.670192,120.476037",7-ELEVEN 于滿門市
711-YL-241333,7-ELEVEN,便利商店,7-ELEVEN 口湖門市,口湖鄉,雲林縣口湖鄉中正路一段222號,23.5847591,120.1735456,"23.5847591, 120.1735456",(05)7891871,24H,7-ELEVEN 口湖門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.5847591,120.1735456",7-ELEVEN 口湖門市
711-YL-278634,7-ELEVEN,便利商店,7-ELEVEN 土庫中正門市,土庫鎮,雲林縣土庫鎮中正路201號之1,23.678453,120.391772,"23.678453, 120.391772",(05)6627926,24H,7-ELEVEN 土庫中正門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.678453,120.391772",7-ELEVEN 土庫中正門市
711-YL-261555,7-ELEVEN,便利商店,7-ELEVEN 大屯門市,虎尾鎮,雲林縣虎尾鎮西屯里大屯349號,23.702232,120.387635,"23.702232, 120.387635",(05)6652107,24H,7-ELEVEN 大屯門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.702232,120.387635",7-ELEVEN 大屯門市
711-YL-209579,7-ELEVEN,便利商店,7-ELEVEN 大北勢門市,斗六市,雲林縣斗六市長平路7-32號,23.703755,120.506105,"23.703755, 120.506105",(05)5374177,24H,7-ELEVEN 大北勢門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.703755,120.506105",7-ELEVEN 大北勢門市
711-YL-932437,7-ELEVEN,便利商店,7-ELEVEN 大美門市,莿桐鄉,雲林縣莿桐鄉大美村大美53號1樓,23.737667,120.515378,"23.737667, 120.515378",(05)5843730,24H,7-ELEVEN 大美門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.737667,120.515378",7-ELEVEN大美門市
711-YL-277022,7-ELEVEN,便利商店,7-ELEVEN 大茄苳門市,西螺鎮,雲林縣西螺鎮大新210之3號1樓,23.790982,120.488064,"23.790982, 120.488064",(05)5875560,06:00 ~ 23:59,7-ELEVEN 大茄苳門市，提供全天候補給、水廁與休憩服務。,"座位區, 行動電源","https://www.google.com/maps/search/?api=1&query=23.790982,120.488064",7-ELEVEN 大茄苳門市
711-YL-153951,7-ELEVEN,便利商店,7-ELEVEN 大埤門市,大埤鄉,雲林縣大埤鄉南和村6鄰民生路32號,23.6445461,120.4192384,"23.6445461, 120.4192384",(05)5911189,24H,7-ELEVEN 大埤門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, Gogoro換電, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.6445461,120.4192384",7-ELEVEN 大埤門市
711-YL-200398,7-ELEVEN,便利商店,7-ELEVEN 大琬門市,大埤鄉,雲林縣大埤鄉中正路19號,23.6452038,120.4234422,"23.6452038, 120.4234422",(05)5917505,06:00 ~ 23:59,7-ELEVEN 大琬門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.6452038,120.4234422",7-ELEVEN 大琬門市
711-YL-231613,7-ELEVEN,便利商店,7-ELEVEN 小東里門市,斗南鎮,雲林縣斗南鎮小東里大同路573號,23.689885,120.468673,"23.689885, 120.468673",(05)5974065,24H,7-ELEVEN 小東里門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.689885,120.468673",7-ELEVEN 小東里門市
711-YL-920478,7-ELEVEN,便利商店,7-ELEVEN 山好門市,斗六市,雲林縣斗六市崙峰里仁義路52號1樓,23.679766,120.538149,"23.679766, 120.538149",(05)5223195,24H,7-ELEVEN 山好門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.679766,120.538149",7-ELEVEN 山好門市
711-YL-199142,7-ELEVEN,便利商店,7-ELEVEN 工專門市,虎尾鎮,雲林縣虎尾鎮中正路307號,23.7046242,120.4209692,"23.7046242, 120.4209692",(05)6333495,24H,7-ELEVEN 工專門市，提供全天候補給、水廁與休憩服務。,"座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7046242,120.4209692",7-ELEVEN 工專門市
711-YL-258755,7-ELEVEN,便利商店,7-ELEVEN 五條港門市,臺西鄉,雲林縣台西鄉五港路503號,23.71744,120.202651,"23.71744, 120.202651",(05)6980428,24H,7-ELEVEN 五條港門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.71744,120.202651",7-ELEVEN 五條港門市
711-YL-269102,7-ELEVEN,便利商店,7-ELEVEN 元西門市,元長鄉,雲林縣元長鄉元西路7-12號,23.6512211,120.3013541,"23.6512211, 120.3013541",(05)7889525,24H,7-ELEVEN 元西門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.6512211,120.3013541",7-ELEVEN 元西門市
711-YL-998116,7-ELEVEN,便利商店,7-ELEVEN 元東門市,元長鄉,雲林縣元長鄉下寮村東興路28號1樓,23.610029,120.333233,"23.610029, 120.333233",(05)7862645,24H,7-ELEVEN 元東門市，提供全天候補給、水廁與休憩服務。,"座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.610029,120.333233",7-ELEVEN 元東門市
711-YL-263964,7-ELEVEN,便利商店,7-ELEVEN 元長門市,元長鄉,雲林縣元長鄉長南村7鄰中山路32號.32-2號1F,23.649679,120.3047525,"23.649679, 120.3047525",(05)7887853,24H,7-ELEVEN 元長門市，提供全天候補給、水廁與休憩服務。,"座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.649679,120.3047525",7-ELEVEN 元長門市
711-YL-263953,7-ELEVEN,便利商店,7-ELEVEN 元祖門市,元長鄉,雲林縣元長鄉中山路4-100號,23.64584,120.31319,"23.64584, 120.31319",(05)7889259,06:00 ~ 23:59,7-ELEVEN 元祖門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.64584,120.31319",7-ELEVEN 元祖門市
711-YL-896045,7-ELEVEN,便利商店,7-ELEVEN 斗六門市,斗六市,雲林縣斗六市大同路41號,23.7102782,120.533045,"23.7102782, 120.533045",(05)5347990,24H,7-ELEVEN 斗六門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7102782,120.533045",7-ELEVEN 斗六門市
711-YL-265292,7-ELEVEN,便利商店,7-ELEVEN 斗六正心門市,斗六市,雲林縣斗六市西平路362號,23.7159464,120.5213302,"23.7159464, 120.5213302",(05)5514845,06:00 ~ 23:59,7-ELEVEN 斗六正心門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, Gogoro換電, 思樂冰, 霜淇淋, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7159464,120.5213302",7-ELEVEN 正心門市
711-YL-273662,7-ELEVEN,便利商店,7-ELEVEN 斗高門市,斗南鎮,雲林縣斗南鎮小東里17鄰大業路86號,23.693651,120.476686,"23.693651, 120.476686",(05)5951305,24H,7-ELEVEN 斗高門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.693651,120.476686",7-ELEVEN 斗高門市
711-YL-293297,7-ELEVEN,便利商店,7-ELEVEN 水林門市,水林鄉,雲林縣水林鄉水南村水林路157號159號,23.572343,120.24547,"23.572343, 120.24547",(05)7854085,24H,7-ELEVEN 水林門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.572343,120.24547",7-ELEVEN 水林門市
711-YL-110600,7-ELEVEN,便利商店,7-ELEVEN 冬念門市,虎尾鎮,雲林縣虎尾鎮埒內里林森路一段9鄰39號,23.719293,120.442983,"23.719293, 120.442983",(05)6227318,06:00 ~ 23:59,7-ELEVEN 冬念門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.719293,120.442983",7-ELEVEN 冬念門市
711-YL-283027,7-ELEVEN,便利商店,7-ELEVEN 冬美門市,虎尾鎮,雲林縣虎尾鎮民權路2-3號,23.708585,120.437051,"23.708585, 120.437051",(05)6321664,24H,7-ELEVEN 冬美門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.708585,120.437051",7-ELEVEN 冬美門市
711-YL-968115,7-ELEVEN,便利商店,7-ELEVEN 北英門市,北港鎮,雲林縣北港鎮華勝里華勝路212號,23.577761,120.298419,"23.577761, 120.298419",(05)7826147,24H,7-ELEVEN 北英門市，提供全天候補給、水廁與休憩服務。,"座位區, 霜淇淋, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.577761,120.298419",7-ELEVEN 北英門市
711-YL-850119,7-ELEVEN,便利商店,7-ELEVEN 北港門市,北港鎮,雲林縣北港鎮民主路106號,23.568823,120.301638,"23.568823, 120.301638",(05)7827717,24H,7-ELEVEN 北港門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.568823,120.301638",7-ELEVEN 北港門市
711-YL-293079,7-ELEVEN,便利商店,7-ELEVEN 古坑水碓門市,古坑鄉,雲林縣古坑鄉水碓村水碓1之1號,23.660795,120.559576,"23.660795, 120.559576",(05)5828016,24H,7-ELEVEN 古坑水碓門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.660795,120.559576",7-ELEVEN 古坑水碓門市
711-YL-251868,7-ELEVEN,便利商店,7-ELEVEN 四湖門市,四湖鄉,雲林縣四湖鄉四湖村中山東路113號,23.637504,120.225918,"23.637504, 120.225918",(05)7875093,24H,7-ELEVEN 四湖門市，提供全天候補給、水廁與休憩服務。,"座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.637504,120.225918",7-ELEVEN 四湖門市
711-YL-873400,7-ELEVEN,便利商店,7-ELEVEN 民樂門市,北港鎮,雲林縣北港鎮華勝里28鄰民樂路39號,23.573697,120.297532,"23.573697, 120.297532",(05)7838949,24H,7-ELEVEN 民樂門市，提供全天候補給、水廁與休憩服務。,"座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.573697,120.297532",7-ELEVEN 民樂門市
711-YL-130202,7-ELEVEN,便利商店,7-ELEVEN 永昌門市,斗六市,雲林縣斗六市中山路269號,23.702844,120.538866,"23.702844, 120.538866",(05)5321369,24H,7-ELEVEN 永昌門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 霜淇淋, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.702844,120.538866",7-ELEVEN 永昌門市
711-YL-283739,7-ELEVEN,便利商店,7-ELEVEN 永欣門市,斗六市,雲林縣斗六市斗六三路6號,23.718127,120.538703,"23.718127, 120.538703",(05)5517759,06:00 ~ 23:59,7-ELEVEN 永欣門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.718127,120.538703",7-ELEVEN永欣門市
711-YL-257154,7-ELEVEN,便利商店,7-ELEVEN 永建門市,斗六市,雲林縣斗六市建成路97號99號,23.704028,120.533949,"23.704028, 120.533949",(05)5362434,24H,7-ELEVEN 永建門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.704028,120.533949",7-ELEVEN 永建門市
711-YL-952349,7-ELEVEN,便利商店,7-ELEVEN 永茂門市,麥寮鄉,雲林縣麥寮鄉中興村豐安路951號1樓,23.797162,120.246331,"23.797162, 120.246331",(05)6910642,24H,7-ELEVEN 永茂門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.797162,120.246331",7-ELEVEN 永茂門市
711-YL-241850,7-ELEVEN,便利商店,7-ELEVEN 永晟門市,西螺鎮,雲林縣西螺鎮新安里新興路488號,23.786811,120.452638,"23.786811, 120.452638",(05)5878055,24H,7-ELEVEN 永晟門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.786811,120.452638",7-11永晟門市
711-YL-200332,7-ELEVEN,便利商店,7-ELEVEN 永業門市,西螺鎮,雲林縣西螺鎮振興里振興215號,23.784464,120.473931,"23.784464, 120.473931",(05)5878095,06:00 ~ 23:59,7-ELEVEN 永業門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.784464,120.473931",7-ELEVEN 永業門市
711-YL-255480,7-ELEVEN,便利商店,7-ELEVEN 伊級門市,林內鄉,雲林縣林內鄉大同路20號,23.74318,120.605209,"23.74318, 120.605209",(05)5893565,24H,7-ELEVEN 伊級門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 霜淇淋, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.74318,120.605209",7-ELEVEN伊級門市
711-YL-920489,7-ELEVEN,便利商店,7-ELEVEN 好家庭門市,斗六市,雲林縣斗六市榴中里工業路69號,23.719708,120.58507,"23.719708, 120.58507",(05)5576530,24H,7-ELEVEN 好家庭門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.719708,120.58507",7-ELEVEN 好家庭門市
711-YL-131858,7-ELEVEN,便利商店,7-ELEVEN 宇宸門市,虎尾鎮,雲林縣虎尾鎮清雲路770號,23.739407,120.426132,"23.739407, 120.426132",(05)6320634,24H,7-ELEVEN 宇宸門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.739407,120.426132",7-ELEVEN 宇宸門市
711-YL-968665,7-ELEVEN,便利商店,7-ELEVEN 安榮門市,崙背鄉,雲林縣崙背鄉豐榮村1鄰豐榮32之3號,23.792588,120.3114,"23.792588, 120.3114",(05)6553792,24H,7-ELEVEN 安榮門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.792588,120.3114",7-ELEVEN 安榮門市
711-YL-185475,7-ELEVEN,便利商店,7-ELEVEN 成苑門市,斗六市,雲林縣斗六市莊敬路345號,23.70312,120.546382,"23.70312, 120.546382",(05)5339622,24H,7-ELEVEN 成苑門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.70312,120.546382",7-ELEVEN 成苑門市
711-YL-267748,7-ELEVEN,便利商店,7-ELEVEN 西螺大同門市,西螺鎮,雲林縣西螺鎮大同路159號,23.800108,120.465147,"23.800108, 120.465147",(05)5879262,24H,7-ELEVEN 西螺大同門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.800108,120.465147",7-ELEVEN 西螺大同門市
711-YL-881386,7-ELEVEN,便利商店,7-ELEVEN 快來門市,麥寮鄉,雲林縣麥寮鄉橋頭村橋頭路234號,23.796933,120.273958,"23.796933, 120.273958",(05)6917456,24H,7-ELEVEN 快來門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.796933,120.273958",7-ELEVEN 快來門市
711-YL-273248,7-ELEVEN,便利商店,7-ELEVEN 李斯特門市,虎尾鎮,雲林縣虎尾鎮興南里竹圍60號,23.697109,120.460627,"23.697109, 120.460627",(05)6320131,06:00 ~ 23:59,7-ELEVEN 李斯特門市，提供全天候補給、水廁與休憩服務。,"座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.697109,120.460627",7-ELEVEN 李斯特門市
711-YL-950860,7-ELEVEN,便利商店,7-ELEVEN 育北門市,斗六市,雲林縣斗六市明德北路一段110號,23.717476,120.551109,"23.717476, 120.551109",(05)5331163,24H,7-ELEVEN 育北門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.717476,120.551109",7-ELEVEN 育北門市
711-YL-208554,7-ELEVEN,便利商店,7-ELEVEN 豆油門市,西螺鎮,雲林縣西螺鎮振興里振興55-3號,23.792103,120.469214,"23.792103, 120.469214",(05)5870525,24H,7-ELEVEN 豆油門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.792103,120.469214",7-ELEVEN 豆油門市
711-YL-943747,7-ELEVEN,便利商店,7-ELEVEN 和心門市,西螺鎮,雲林縣西螺鎮河南里埔心路113-3號,23.798148,120.442275,"23.798148, 120.442275",(05)5866552,24H,7-ELEVEN 和心門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.798148,120.442275",7-ELEVEN 和心門市
711-YL-280350,7-ELEVEN,便利商店,7-ELEVEN 坤麟門市,斗六市,雲林縣斗六市社口里大學路二段579號,23.697562,120.542481,"23.697562, 120.542481",(05)5339597,06:00 ~ 23:59,7-ELEVEN 坤麟門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.697562,120.542481",7-ELEVEN 坤麟門市
711-YL-182993,7-ELEVEN,便利商店,7-ELEVEN 宗聖門市,北港鎮,雲林縣北港鎮大同路511-1號,23.574294,120.29307,"23.574294, 120.29307",(05)7839703,24H,7-ELEVEN 宗聖門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.574294,120.29307",7-ELEVEN 宗聖門市
711-YL-982650,7-ELEVEN,便利商店,7-ELEVEN 宜梧門市,口湖鄉,雲林縣口湖鄉梧南村光明路31號1樓,23.546069,120.191301,"23.546069, 120.191301",(05)7905080,24H,7-ELEVEN 宜梧門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.546069,120.191301",7-ELEVEN 宜梧門市
711-YL-238544,7-ELEVEN,便利商店,7-ELEVEN 昕美門市,斗六市,雲林縣斗六市民生路170號,23.711781,120.542269,"23.711781, 120.542269",(05)5334310,24H,7-ELEVEN 昕美門市，提供全天候補給、水廁與休憩服務。,"座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.711781,120.542269",7-ELEVEN 昕美門市
711-YL-255273,7-ELEVEN,便利商店,7-ELEVEN 東禾門市,古坑鄉,雲林縣古坑鄉東和村文化路145號,23.6851336,120.5582687,"23.6851336, 120.5582687",(05)5266956,24H,7-ELEVEN 東禾門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.6851336,120.5582687",7-Eleven 東禾門市
711-YL-113296,7-ELEVEN,便利商店,7-ELEVEN 東宇門市,斗六市,雲林縣斗六市文化路538號540號1樓,23.712807,120.557674,"23.712807, 120.557674",(05)5343868,24H,7-ELEVEN 東宇門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.712807,120.557674",7-ELEVEN 東宇門市
711-YL-260541,7-ELEVEN,便利商店,7-ELEVEN 東南門市,西螺鎮,雲林縣西螺鎮東南路277號1樓,23.80207,120.449443,"23.80207, 120.449443",(05)5876546,06:00 ~ 23:59,7-ELEVEN 東南門市，提供全天候補給、水廁與休憩服務。,"座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.80207,120.449443",7-ELEVEN 東南門市
711-YL-174246,7-ELEVEN,便利商店,7-ELEVEN 東尊門市,虎尾鎮,雲林縣虎尾鎮惠來里142-3號,23.72355,120.489568,"23.72355, 120.489568",(05)6226384,24H,7-ELEVEN 東尊門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.72355,120.489568",7-ELEVEN 東尊門市
711-YL-260194,7-ELEVEN,便利商店,7-ELEVEN 東億門市,虎尾鎮,雲林縣虎尾鎮光復路2號,23.705074,120.454494,"23.705074, 120.454494",(05)6324884,24H,7-ELEVEN 東億門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.705074,120.454494",7-ELEVEN 東億門市
711-YL-259644,7-ELEVEN,便利商店,7-ELEVEN 林厝門市,四湖鄉,雲林縣四湖鄉文化路55號,23.671376,120.177853,"23.671376, 120.177853",(05)7721008,24H,7-ELEVEN 林厝門市，提供全天候補給、水廁與休憩服務。,"洗手間, 行動電源","https://www.google.com/maps/search/?api=1&query=23.671376,120.177853",7-ELEVEN 林厝門市
711-YL-128254,7-ELEVEN,便利商店,7-ELEVEN 欣怡門市,斗南鎮,雲林縣斗南鎮南昌里中山路79號,23.675563,120.478996,"23.675563, 120.478996",(05)5960866,24H,7-ELEVEN 欣怡門市，提供全天候補給、水廁與休憩服務。,"座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.675563,120.478996",7-ELEVEN 欣怡門市
711-YL-185486,7-ELEVEN,便利商店,7-ELEVEN 欣苑門市,斗六市,雲林縣斗六市莊敬路345號1樓,23.7031165,120.537399,"23.7031165, 120.537399",(05)5330314,07:00 ~ 21:00,7-ELEVEN 欣苑門市，提供全天候補給、水廁與休憩服務。,"座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7031165,120.537399",7-ELEVEN 成苑門市
711-YL-110297,7-ELEVEN,便利商店,7-ELEVEN 油車門市,二崙鄉,雲林縣二崙鄉油車村文化路9號1樓,23.795051,120.389714,"23.795051, 120.389714",(05)5981135,24H,7-ELEVEN 油車門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.795051,120.389714",7-ELEVEN 油車門市
711-YL-953445,7-ELEVEN,便利商店,7-ELEVEN 虎大門市,虎尾鎮,雲林縣虎尾鎮工專路156號,23.7030625,120.4160342,"23.7030625, 120.4160342",(05)6364442,24H,7-ELEVEN 虎大門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7030625,120.4160342",7-ELEVEN 虎大門市
711-YL-234863,7-ELEVEN,便利商店,7-ELEVEN 虎尾永聖門市,虎尾鎮,雲林縣虎尾鎮廉使里永興南七路79號,23.726131,120.419865,"23.726131, 120.419865",(05)6322725,24H,7-ELEVEN 虎尾永聖門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.726131,120.419865",7-ELEVEN 虎尾永聖門市
711-YL-184380,7-ELEVEN,便利商店,7-ELEVEN 虎欣門市,虎尾鎮,雲林縣虎尾鎮林森路一段287.289.293號,23.713237,120.437574,"23.713237, 120.437574",(05)6323746,24H,7-ELEVEN 虎欣門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.713237,120.437574",7-ELEVEN 虎欣門市
711-YL-110839,7-ELEVEN,便利商店,7-ELEVEN 虎威門市,虎尾鎮,雲林縣虎尾鎮光復路122號1樓及成和街2號1樓,23.709533,120.446786,"23.709533, 120.446786",(05)6326392,24H,7-ELEVEN 虎威門市，提供全天候補給、水廁與休憩服務。,"座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.709533,120.446786",7-ELEVEN 虎威門市
711-YL-196383,7-ELEVEN,便利商店,7-ELEVEN 虎真門市,虎尾鎮,雲林縣虎尾鎮穎川里頂南398號,23.692126,120.41735,"23.692126, 120.41735",(05)6312626,24H,7-ELEVEN 虎真門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.692126,120.41735",7-ELEVEN 虎真門市
711-YL-261544,7-ELEVEN,便利商店,7-ELEVEN 虎高門市,虎尾鎮,雲林縣虎尾鎮延平里3鄰中南34之26號,23.6812975,120.3967908,"23.6812975, 120.3967908",(05)6629672,24H,7-ELEVEN 虎高門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.6812975,120.3967908",7-ELEVEN 虎高門市
711-YL-210133,7-ELEVEN,便利商店,7-ELEVEN 虎爺門市,虎尾鎮,雲林縣虎尾鎮學府路39號,23.7355995,120.4190659,"23.7355995, 120.4190659",(05)6325991,06:00 ~ 23:59,7-ELEVEN 虎爺門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7355995,120.4190659",7-ELEVEn 虎爺門市
